10837.1377,47.7737
10846.9941,47.8979
10824.5068,47.5476
10827.8809,47.5876
10818.6387,47.4174
10800.3701,47.1363
10796.5039,47.1407
10813.2188,47.5235
10833.1523,47.8767
10839.0938,47.9740
10848.3105,48.1183
10858.4004,48.2792
10872.2773,48.4796
10880.6074,48.5938
10890.6113,48.7327
10903.1016,48.9303
10909.4668,49.0182
10895.0625,48.8235
10912.1426,49.0332
10907.5723,48.9643
10917.8232,49.1199
10916.5332,49.1260
10934.8516,49.3771
10926.5391,49.2746
10929.0830,49.3110
10922.9385,49.2513
10928.1162,49.3936
10941.0352,49.5789
10957.1514,49.7778
10969.6719,49.9560
10983.0488,50.1472
10987.8379,50.1635
10952.9629,49.6921
10976.3301,49.9680
10983.7314,50.0708
10982.6338,50.0529
10944.4941,49.5411
10954.7920,49.6585
10955.4648,49.7100
10949.0273,49.6794
10949.1299,49.6981
10991.0635,50.2579
10992.8740,50.3307
11001.3096,50.4702
11008.2334,50.5751
11021.3750,50.7701
11042.4600,51.0581
11037.8066,51.0143
11039.4385,51.0662
11082.2471,51.5896
11074.5410,51.4954
11094.4238,51.7286
11101.1055,51.7947
11110.2988,51.8814
11108.1113,51.8422
11056.3691,51.2632
11064.8008,51.4043
11109.9482,51.9381
11114.3145,52.0106
11106.4717,51.9380
11127.2266,52.1805
11151.4307,52.4724
11167.5615,52.6667
11191.6201,52.9305
11219.8066,53.2249
11218.9297,53.2064
11195.7852,52.9508
11194.9199,52.9501
11167.7656,52.6603
11203.9219,53.0526
11222.4395,53.2466
11202.7725,53.0429
11188.9590,52.9014
11186.6104,52.8788
11215.6533,53.2048
11221.6064,53.2825
11224.6426,53.3226
11242.3896,53.5216
11262.4512,53.7374
11260.3223,53.7158
11248.5566,53.5904
11260.6914,53.7305
11272.4346,53.8554
11293.8174,54.0768
11280.7451,53.9436
11278.4014,53.9182
11280.4980,53.9353
11269.2002,53.8250
11277.9434,53.9205
11285.9238,54.0094
11305.7695,54.2189
11291.7832,54.0700
11312.3604,54.2856
11311.9834,54.2874
11302.6592,54.2022
11315.4141,54.3353
11327.2236,54.4545
11332.0244,54.5009
11338.7998,54.5802
11332.5156,54.5285
11325.8223,54.4725
11380.7988,55.0399
11392.4805,55.1693
11386.6465,55.1284
11378.9736,55.0686
11435.7676,55.6581
11476.0283,56.0687
11485.1611,56.1583
11476.6855,56.0781
11478.6504,56.0979
11468.7549,55.9997
11494.5859,56.2641
11487.8701,56.1992
11495.9170,56.2859
11522.9863,56.5540
11513.2363,56.4583
11526.1309,56.5864
11535.8691,56.6792
11512.9727,56.4570
11539.5264,56.7181
11513.2725,56.4677
11519.4961,56.5410
11548.1699,56.8325
11545.2402,56.8166
11579.1582,57.1548
11592.6504,57.2911
11607.5059,57.4384
11615.3047,57.5094
11630.7842,57.6474
11631.9844,57.6508
11621.9707,57.5549
11603.0762,57.3705
11582.4268,57.1715
11618.3223,57.5117
11592.7275,57.2709
11608.6680,57.4376
11577.2021,57.1465
11602.4219,57.3960
11648.6748,57.8425
11638.2988,57.7458
11648.0361,57.8483
11659.0469,57.9560
11651.4473,57.8832
11691.9932,58.2668
11688.6406,58.2381
11679.0801,58.1579
11684.2266,58.2239
11691.3730,58.3078
11708.7734,58.4835
11745.2422,58.8316
11781.0010,59.1587
11786.4756,59.2054
11790.2119,59.2470
11770.2334,59.0716
11797.6660,59.3182
11813.3975,59.4634
11801.1270,59.3638
11792.8057,59.3055
11832.0078,59.6480
11822.8350,59.5801
11843.0137,59.7589
11843.5391,59.7635
11847.4844,59.8007
11854.3545,59.8763
11845.5557,59.8212
11863.1133,59.9839
11913.9756,60.4113
11911.4482,60.3846
11906.9277,60.3485
11900.7617,60.3158
11899.8818,60.3392
11922.0205,60.5621
11937.0859,60.7198
11997.1504,61.2201
12036.2002,61.5101
12036.3242,61.4896
12037.5488,61.4743
12011.8555,61.2698
11982.1768,61.0338
11973.5977,60.9746
11969.7363,60.9510
11976.1182,61.0117
11993.8838,61.1635
12004.7812,61.2437
12016.1885,61.3348
12005.8574,61.2604
12013.8779,61.3437
11996.8301,61.2289
12038.7910,61.5663
12045.0059,61.6174
12072.1543,61.8250
12070.9736,61.8214
12070.5068,61.8297
12080.2100,61.9200
12079.1006,61.9342
12095.5771,62.0773
12114.1973,62.2223
12132.0215,62.3640
12136.7500,62.4082
12155.7666,62.5615
12141.8926,62.4831
12162.6631,62.6357
12184.6836,62.7893
12172.4961,62.6979
12194.5566,62.8379
12192.3369,62.8122
12181.4229,62.7478
12175.3076,62.7260
12173.2529,62.7397
12182.1660,62.8351
12212.1084,63.0787
12254.4590,63.3974
12256.4414,63.4170
12283.2305,63.6103
12297.4502,63.7083
12329.6924,63.9225
12307.8330,63.8072
12293.2754,63.7252
12329.2500,63.9720
12339.5869,64.0501
12359.8320,64.1945
12352.3613,64.1615
12380.1562,64.3560
12381.4014,64.3810
12415.6738,64.6111
12434.2275,64.7383
12441.3965,64.8010
12444.7812,64.8353
12469.5293,65.0023
12480.6982,65.0740
12491.5752,65.1326
12492.4209,65.1385
12489.0938,65.1120
12497.7656,65.1636
12510.1211,65.2401
12508.8760,65.2380
12497.3740,65.1883
12493.5664,65.1625
12512.9160,65.2672
12511.6104,65.2595
12539.1592,65.4226
12531.3770,65.3990
12516.8564,65.3513
12537.9316,65.5076
12546.5986,65.5835
12593.2344,65.8529
12614.5254,65.9720
12631.2969,66.0553
12637.2480,66.0720
12639.9863,66.0834
12625.0645,66.0028
12638.0566,66.0803
12624.2070,66.0402
12633.9531,66.1196
12645.0684,66.1897
12664.0645,66.2960
12698.1436,66.4791
12675.0977,66.3751
12748.7822,66.7502
12753.6641,66.7780
12745.5459,66.7448
12752.9043,66.7876
12740.6123,66.7418
12761.5645,66.8404
12779.5918,66.9346
12772.1816,66.9320
12795.0049,67.0423
12785.9658,67.0018
12809.3711,67.1104
12823.0762,67.1703
12819.6055,67.1729
12842.2012,67.2974
12872.6377,67.4480
12878.1357,67.4912
12854.8184,67.4058
12873.9766,67.5054
12932.2500,67.7604
12942.2617,67.7921
12970.0947,67.9055
12960.9512,67.8656
12918.9150,67.6761
12912.4395,67.6620
12937.1426,67.7741
12913.8584,67.6768
12917.3848,67.7005
12937.4170,67.7851
12960.2549,67.8830
12965.6543,67.9119
12983.3564,68.0007
12978.9238,67.9994
13005.9160,68.1307
12997.9023,68.1098
13046.5781,68.3182
13054.4346,68.3502
13096.2227,68.5229
13112.9180,68.5826
13087.5234,68.4721
13103.2539,68.5429
13071.0713,68.4192
13064.8818,68.4109
13080.8125,68.4954
13118.4180,68.6792
13150.3916,68.8331
13187.0928,69.0027
13219.7539,69.1447
13237.9375,69.2207
13264.7617,69.3276
13244.1123,69.2314
13245.9639,69.2313
13233.8281,69.1768
13250.8125,69.2459
13199.4922,69.0329
13200.8447,69.0462
13221.0967,69.1426
13216.0684,69.1330
13254.8926,69.3083
13245.0996,69.2791
13276.6123,69.4211
13303.4834,69.5434
13302.8184,69.5424
13334.2217,69.6841
13352.4141,69.7711
13338.4502,69.7203
13338.4023,69.7258
13379.1445,69.8937
13363.6631,69.8223
13369.1807,69.8395
13376.0596,69.8722
13382.0498,69.9066
13391.7441,69.9673
13399.1074,70.0270
13399.2773,70.0538
13410.3398,70.1215
13457.4941,70.3329
13518.2168,70.5840
13527.0762,70.6188
13534.5840,70.6491
13547.8369,70.7052
13524.1182,70.6144
13555.6777,70.7621
13546.9268,70.7402
13550.5332,70.7733
13554.8828,70.8080
13598.7695,71.0011
13638.0752,71.1647
13640.9395,71.1766
13651.7021,71.2203
13641.1553,71.1812
13645.7080,71.2099
13671.8506,71.3260
13670.7393,71.3233
13660.2900,71.2898
13658.1016,71.2853
13692.3516,71.4315
13715.0215,71.5318
13720.0010,71.5591
13709.5967,71.5199
13698.9434,71.4797
13709.3184,71.5299
13739.6211,71.6655
13771.5205,71.8092
13749.0273,71.7231
13741.5371,71.6983
13790.1182,71.9141
13808.0430,72.0002
13800.2949,71.9717
13801.7695,71.9826
13838.2354,72.1477
13853.5703,72.2255
13852.4189,72.2336
13870.6191,72.3293
13907.9258,72.5029
13924.0459,72.5833
13913.7939,72.5484
13947.3242,72.6977
13983.6709,72.8603
13990.6738,72.8973
13979.7637,72.8574
14000.8398,72.9565
14017.0156,73.0351
14014.9727,73.0247
14030.0635,73.0932
14042.9775,73.1490
14048.8604,73.1772
14048.3770,73.1861
14062.2764,73.2600
14048.6973,73.2155
14064.2129,73.2964
14085.8701,73.4031
14107.8906,73.5092
14147.0273,73.6905
14146.5527,73.6936
14192.2354,73.8987
14162.0596,73.7623
14162.4824,73.7659
14176.1465,73.8283
14177.9004,73.8378
14200.4326,73.9441
14196.5020,73.9371
14199.8164,73.9656
14191.9111,73.9424
14237.3545,74.1640
14249.5605,74.2331
14253.3799,74.2599
14303.0742,74.4991
14329.1777,74.6319
14344.0986,74.7131
14354.0898,74.7688
14370.3594,74.8495
14385.0723,74.9227
14418.7031,75.0791
14407.4727,75.0247
14418.3086,75.0757
14451.5322,75.2351
14417.1230,75.0774
14417.5332,75.0825
14430.7783,75.1449
14425.2930,75.1189
14432.4727,75.1527
14438.3242,75.1849
14467.8887,75.3345
14460.8340,75.3171
14475.9277,75.4074
14455.7227,75.3292
14482.8906,75.4729
14538.3047,75.7442
14578.1250,75.9367
14593.3477,76.0079
14618.8311,76.1252
14613.3223,76.0899
14592.4258,75.9814
14575.2656,75.8888
14564.2773,75.8290
14565.1680,75.8320
14528.5645,75.6613
14537.9062,75.7196
14535.9238,75.7260
14551.7129,75.8152
14567.8457,75.9027
14597.5244,76.0538
14585.4932,75.9987
14636.7676,76.2606
14675.9590,76.4662
14684.9521,76.5148
14682.9668,76.5145
14693.0977,76.5730
14695.0469,76.5851
14728.3809,76.7592
14736.2197,76.8020
14727.5859,76.7605
14720.2754,76.7226
14718.9082,76.7187
14721.8945,76.7308
14745.7881,76.8558
14749.1582,76.8824
